fcid_code,age,gender,ethnicity,height,bodyweight,intake_bw
103296000,14,2,1,156.9,60.6,0.3994554455
103296000,14,1,5,166.4,48.2,0.4821311203
103296000,14,2,5,155.7,50.3,0.1155005964
103296000,14,1,3,166.8,60.9,0.1490313826
103296000,14,2,4,167.7,55.2,0.3274376812
103296000,14,2,4,158.3,55.3,0.4902683544
103296000,14,2,4,159.1,74.7,0.2073959839
103296000,14,2,4,169.5,61.0,0.2645573770
103296000,14,2,1,162.0,50.8,0.3375002205
103296000,14,2,2,161.1,61.4,0.3285423453
103296000,14,1,3,178.5,67.9,0.2661938144
103296000,14,2,3,156.5,48.9,0.5353754601
103296000,14,2,2,155.6,43.6,0.3239444404
103296000,14,1,4,151.7,40.7,0.7657616708
103296000,14,1,2,163.8,52.5,0.1967299048
103296000,14,1,1,173.0,85.4,0.3174688525
103296000,14,1,2,149.3,36.5,0.4951934247
103296000,14,2,3,160.3,55.0,1.3309448727
103296000,14,1,3,161.0,42.8,0.5655841121
103296000,14,1,4,173.3,59.8,3.3663112375
103296000,14,2,1,162.0,50.8,0.4169195118
103296000,14,2,3,156.8,42.8,0.3770560748
103296000,14,2,1,154.9,47.2,0.3419067797
103296000,14,2,4,153.6,55.6,0.2540283741
103296000,14,2,3,166.9,73.9,0.1637821380
103296000,14,1,3,174.6,68.0,0.4746470588
103296000,14,1,4,159.1,81.9,0.4729084249
103296000,14,1,3,181.5,73.1,0.3046571819
103296000,14,1,3,168.1,55.9,0.3233373882
103296000,14,1,3,170.6,61.3,0.5759133573
103296000,14,1,2,179.6,111.1,0.1626873087
103296000,14,2,1,153.3,57.8,0.3127086505
103296000,14,2,2,155.6,43.6,0.3701376147
103296000,14,1,3,171.9,133.5,0.2707799251
103296000,14,1,5,162.4,50.8,0.2208649606
103296000,14,1,4,159.8,60.4,0.2003890728
103296000,14,2,4,156.7,48.0,0.7145099500
103296000,14,2,3,168.5,57.5,0.6139737183
103296000,14,1,5,163.8,65.4,0.2763694190
103296000,14,2,5,163.3,56.5,0.5176727646
103296000,14,1,4,165.1,55.9,0.7390568873
103296000,14,2,4,152.7,50.5,0.3579120792
103296000,14,2,1,161.8,80.0,0.6777960000
103296000,14,1,3,178.5,67.9,0.5199335611
103296000,14,1,4,176.2,90.2,0.5926331619
103296000,14,1,2,180.9,89.5,0.1298252514
103296000,14,1,4,174.7,68.1,0.2517622790
103296000,14,2,3,158.7,55.2,1.0232427536
103296000,14,2,4,163.6,56.3,0.6270601918
103296000,14,2,3,162.0,57.0,0.3715703719
103296000,14,1,3,174.9,60.7,0.2977686985
103296000,14,2,4,183.4,125.9,0.2563621922
103296000,14,1,4,179.1,65.5,0.2617558962
103296000,14,1,4,172.6,54.0,0.6537683111
103296000,14,1,4,174.6,83.3,0.1937334934
103296000,14,1,1,160.1,78.2,0.0742925831
103296000,14,1,1,146.6,41.2,0.7833980583
103296000,14,1,4,167.2,61.4,0.2943739414
103296000,14,1,3,175.5,54.5,0.3145873615
103296000,14,1,3,178.5,77.7,0.2206565148
103296000,14,2,4,161.7,72.4,0.1114502762
103296000,14,2,4,158.6,55.3,0.6536911392
103296000,14,1,4,183.4,69.8,0.2622171920
103296000,14,1,3,152.8,43.0,1.2610158140
103296000,14,1,1,161.1,61.1,0.4786990376
103296000,14,1,3,167.2,82.4,0.1468871359
103296000,14,1,3,166.5,47.4,0.3860863291
103296000,14,2,1,150.6,61.8,0.1128093204
103296000,14,1,4,174.5,94.3,0.0958354189
103296000,14,1,3,168.0,64.7,0.7482843895
103296000,14,1,2,167.6,62.2,0.2905877814
103296000,14,1,3,171.9,133.5,0.3427300195
103296000,14,1,3,173.0,52.7,0.4967715370
103296000,14,2,1,159.2,43.2,0.4183925926
103296000,14,1,1,169.2,51.7,1.8534040387
103296000,14,1,4,174.3,54.3,0.1069922652
103296000,14,2,2,150.3,40.1,0.4507371571
103296000,14,1,4,173.3,59.8,0.1943036789
103296000,14,2,4,161.3,65.1,0.6507753856
103296000,14,2,4,146.7,41.2,0.4387029126
103296000,14,2,4,169.6,79.9,0.2262147685
103296000,14,2,2,161.2,47.9,0.1029363257
103296000,14,2,1,150.7,51.6,0.5171666047
103296000,14,1,3,173.0,52.7,1.3247240987
103296000,14,1,1,158.0,56.4,0.4641819149
103296000,14,2,2,151.2,54.5,0.5366699303
103296000,14,2,3,152.3,51.5,0.5083467961
103296000,14,1,4,167.2,61.4,0.4599592834
103296000,14,2,1,150.0,39.4,1.1468629442
103296000,14,2,2,151.2,54.5,0.5366699303
103296000,14,2,3,152.2,83.2,0.2482769231
103296000,14,2,1,168.8,91.9,0.2950145811
103296000,14,2,4,154.0,63.0,0.4642620825
103296000,14,2,4,154.8,57.8,0.3127086505
103296000,14,1,3,164.4,71.1,0.2542132208
103296000,14,2,1,163.8,60.9,0.2967908046
103296000,14,2,1,154.0,48.2,0.6696265560
103296000,14,2,5,155.7,50.3,0.3593351889
103296000,14,1,3,173.6,65.3,0.5615925145
103296000,14,1,4,181.0,75.7,0.2387656539
103296000,14,2,4,170.4,83.6,0.1389875598
103296000,14,1,3,178.0,73.0,0.4421369863
103296000,14,1,4,164.8,53.4,0.2901213483
103296000,14,2,3,162.5,61.5,0.1968048780
103296000,14,1,4,145.4,28.4,1.4915148732
103296000,14,2,1,163.3,55.6,0.3250820144
103296000,14,2,4,161.7,72.4,0.2229005525
103296000,14,2,3,174.7,111.2,0.1973712230
103296000,14,2,4,169.5,61.0,0.1984180328
103296000,14,1,1,162.5,54.3,1.2601311234
103296000,14,2,4,154.0,63.0,0.3483758730
103296000,14,2,5,158.7,53.0,0.3410294340
103296000,14,1,5,164.0,53.6,0.6744988806
103296000,14,1,4,170.2,70.8,0.5105807910
103296000,14,2,3,165.9,79.5,0.0747016855
103296000,14,2,3,165.3,56.5,0.2627780531
103296000,14,1,4,177.0,80.8,0.3994554455
103296000,14,2,2,150.3,40.1,1.4085536160
103296000,14,1,4,145.4,28.4,1.4546929577
103296000,14,1,1,169.2,51.7,0.3316249749
103296000,14,1,2,171.9,99.6,0.0810140562
103296000,14,1,3,165.2,68.8,0.3261610465
103296000,14,2,4,168.2,66.9,0.4824514200
103296000,14,1,4,160.2,47.1,0.1918743100
103296000,14,1,4,173.3,71.9,0.2513847010
103296000,14,1,3,185.8,127.6,0.2868415674
103296000,14,2,1,157.2,43.7,0.4136054920
103296000,14,2,1,160.0,52.2,0.3462559387
103296000,14,2,4,168.2,66.9,0.2701727952
103296000,14,1,4,170.8,106.3,0.1700334901
103296000,15,1,1,187.8,86.5,0.4477595376
103296000,15,2,3,165.7,56.3,0.2866429840
103296000,15,1,3,180.1,76.3,0.7799539817
103296000,15,1,4,178.7,147.7,0.1012858497
103296000,15,2,4,154.6,57.0,0.1585487719
103296000,15,2,3,153.2,47.6,1.4375025210
103296000,15,1,3,174.3,76.7,0.0920728657
103296000,15,1,1,175.2,55.8,0.3795611326
103296000,15,1,3,176.6,79.3,0.2176201135
103296000,15,1,4,170.9,64.5,0.1876511628
103296000,15,2,4,163.0,57.7,1.1187521664
103296000,15,2,4,150.5,71.3,0.3802502104
103296000,15,1,3,173.3,54.4,0.3322529412
103296000,15,1,1,166.9,59.6,0.5415436242
103296000,15,1,2,171.1,55.1,0.0914974809
103296000,15,2,1,156.8,65.8,0.4905167173
103296000,15,1,3,177.0,76.6,0.1356771802
103296000,15,1,5,167.0,60.5,0.3939086777
103296000,15,1,5,176.3,66.6,0.1817342342
103296000,15,2,3,161.0,43.4,0.1338635945
103296000,15,1,4,184.1,101.9,0.4434386654
103296000,15,2,4,160.5,74.3,0.1900939112
103296000,15,2,3,165.7,55.6,0.3809264604
103296000,15,2,3,163.8,66.7,0.2322710645
103296000,15,2,3,169.4,53.3,0.3391099437
103296000,15,2,1,159.0,48.3,0.4384991967
103296000,15,2,4,165.0,65.6,1.7046820427
103296000,15,1,3,171.3,49.9,0.3622156313
103296000,15,2,1,160.5,65.8,0.5493787234
103296000,15,2,4,171.5,85.3,0.3428899320
103296000,15,2,4,166.4,104.0,0.1163798077
103296000,15,1,3,172.9,66.1,0.0867569743
103296000,15,1,1,170.1,55.7,0.2535723088
103296000,15,2,4,153.3,85.7,0.1412310385
103296000,15,1,3,173.8,55.7,0.3244983842
103296000,15,2,3,151.5,48.1,0.2147259875
103296000,15,1,5,176.1,72.8,0.2909273516
103296000,15,2,3,165.1,66.5,0.3640150376
103296000,15,2,3,153.2,47.6,0.7865579832
103296000,15,1,3,167.9,56.7,0.7115520282
103296000,15,2,4,162.0,110.4,0.1637188406
103296000,15,1,3,174.3,76.7,0.1183313064
103296000,15,1,5,163.6,58.5,0.3089668376
103296000,15,2,1,157.1,50.2,0.6429482072
103296000,15,1,3,160.4,49.7,0.3636732394
103296000,15,2,3,159.2,46.9,0.2573821748
103296000,15,1,3,159.3,58.8,0.3073904762
103296000,15,2,4,163.2,52.7,0.3429707780
103296000,15,1,4,175.1,62.4,0.2896564103
103296000,15,1,3,163.6,55.4,0.3728635379
103296000,15,1,1,161.3,45.5,0.3972430769
103296000,15,1,3,176.6,101.8,0.3467926208
103296000,15,2,1,158.7,44.8,0.3890410714
103296000,15,1,4,175.1,62.4,0.2896564103
103296000,15,2,3,155.6,71.2,0.0850418202
103296000,15,2,3,170.9,54.0,0.6694281481
103296000,15,2,4,162.0,110.4,0.1637188406
103296000,15,2,4,161.2,59.7,0.1513782245
103296000,15,1,3,177.4,56.0,0.5222948429
103296000,15,1,3,163.6,55.4,0.6372470903
103296000,15,1,1,163.1,52.1,0.5947209213
103296000,15,1,1,185.0,79.6,0.2027386935
103296000,15,1,1,177.4,67.9,0.3119221090
103296000,15,1,1,167.7,54.4,0.8306323529
103296000,15,1,3,148.7,49.4,0.3658817814
103296000,15,1,4,163.4,70.6,0.2285835694
103296000,15,1,1,165.1,58.0,0.3784082759
103296000,15,2,5,165.1,65.8,0.2146501155
103296000,15,1,3,173.5,58.2,0.3639091271
103296000,15,2,1,160.2,51.9,0.3109441233
103296000,15,1,4,177.4,57.4,0.3148878049
103296000,15,1,1,162.6,83.4,0.2167213429
103296000,15,1,2,172.9,62.5,0.5164160000
103296000,15,1,3,178.4,67.1,0.4810134128
103296000,15,2,4,166.4,104.0,0.2036491462
103296000,15,2,3,168.1,52.2,0.2225931034
103296000,15,1,5,169.5,76.6,0.0921930653
103296000,15,1,2,169.7,74.9,0.4309212283
103296000,15,1,3,177.4,56.0,0.2522138857
103296000,15,1,4,169.8,52.5,0.3485808000
103296000,15,2,4,173.9,59.2,0.3053135135
103296000,15,2,3,168.1,52.2,0.2225931034
103296000,15,2,3,170.2,55.9,0.3233373882
103296000,15,2,1,149.2,61.7,0.1464713128
103296000,15,2,4,149.6,44.1,0.4098539683
103296000,15,1,1,166.5,54.0,0.5020711111
103296000,15,2,4,164.6,73.9,0.2445813261
103296000,15,1,3,177.4,61.8,0.2611326861
103296000,15,1,1,180.5,108.6,0.3250781657
103296000,15,1,4,167.5,66.5,0.2717978947
103296000,15,1,4,184.1,101.9,0.1773754661
103296000,15,1,5,165.3,62.0,0.3416050194
103296000,15,1,1,172.1,53.4,0.2266573034
103296000,15,2,4,165.0,63.3,0.2855380727
103296000,15,1,3,171.1,42.6,0.4242854460
103296000,15,1,5,161.8,54.1,0.2610716747
103296000,15,1,3,190.7,80.7,0.2999628253
103296000,15,2,4,153.2,72.2,0.2503401662
103296000,15,1,4,169.8,52.5,0.3485808000
103296000,15,2,1,158.8,95.7,0.1475859728
103296000,15,1,1,166.9,59.6,0.5415436242
103296000,15,2,4,160.2,54.9,0.3292269581
103296000,15,1,3,180.1,76.3,0.0793575046
103296000,15,2,3,169.1,63.1,0.1841419968
103296000,15,2,3,159.2,45.7,0.3090585908
103296000,15,1,3,171.1,42.6,0.4242854460
103296000,15,2,4,149.3,47.5,0.5096210526
103296000,15,1,4,190.4,65.1,0.3063987711
103296000,15,2,4,158.7,57.4,0.3598717770
103296000,15,2,4,149.3,47.5,0.5707755789
103296000,15,1,5,170.0,56.5,0.3199037168
103296000,15,1,3,175.4,74.1,0.2439211876
103296000,15,1,1,158.6,75.0,0.3227600000
103296000,15,1,1,172.6,69.5,1.1592424633
103296000,15,2,5,173.9,87.3,0.2080008889
103296000,15,1,3,177.0,76.6,0.1184857859
103296000,15,1,3,178.4,67.1,0.2693675112
103296000,15,1,3,175.7,59.5,0.4068403361
103296000,15,1,4,169.4,55.1,0.5308259746
103296000,15,1,4,175.0,93.5,0.1933108021
103296000,16,1,3,187.6,84.6,0.3815130024
103296000,16,2,4,155.9,49.1,0.9202932790
103296000,16,1,4,187.3,85.9,0.2465600838
103296000,16,2,4,151.0,44.7,0.8188139597
103296000,16,1,3,183.2,65.0,0.4965538462
103296000,16,2,4,164.3,72.5,0.2493042759
103296000,16,2,4,156.5,57.2,0.2821328671
103296000,16,1,4,166.1,58.1,0.3110939759
103296000,16,2,4,161.9,69.0,0.2619501449
103296000,16,1,4,175.0,66.5,0.2123906406
103296000,16,1,1,170.9,57.6,0.3137944444
103296000,16,1,3,171.6,62.2,0.3405066109
103296000,16,1,5,180.7,67.1,0.9620268256
103296000,16,1,3,178.4,69.6,0.0579669540
103296000,16,2,3,172.0,59.1,0.1966050761
103296000,16,1,4,173.7,67.0,1.1266732657
103296000,16,1,3,187.6,84.6,0.1669500898
103296000,16,1,4,171.7,63.1,0.5524259905
103296000,16,2,4,157.5,59.0,0.0845193220
103296000,16,1,1,170.6,80.1,0.2578856429
103296000,16,1,1,166.0,72.3,0.2499939142
103296000,16,2,1,151.4,42.1,0.7666508314
103296000,16,2,1,146.2,50.5,0.5368681188
103296000,16,2,4,165.8,88.5,0.2393165107
103296000,16,1,4,172.1,59.8,0.2867058729
103296000,16,1,3,160.3,51.4,0.4120527471
103296000,16,2,3,157.8,50.1,0.2147867944
103296000,16,1,4,179.9,70.6,0.2560135977
103296000,16,1,4,176.1,108.4,0.1302949963
103296000,16,1,4,171.4,49.6,0.3456655484
103296000,16,1,4,176.2,78.9,0.2290818758
103296000,16,2,3,167.1,67.1,0.5411400894
103296000,16,1,3,190.8,63.8,0.9960029592
103296000,16,1,4,187.3,85.9,0.2465600838
103296000,16,2,4,169.0,85.1,0.6371760282
103296000,16,2,1,156.8,40.4,0.2995915842
103296000,16,1,1,157.9,73.2,0.4938404372
103296000,16,2,3,168.3,66.5,0.3936821053
103296000,16,1,3,163.3,58.2,0.4658391753
103296000,16,1,4,188.8,70.0,0.2582080000
103296000,16,1,3,180.7,79.0,0.4085569620
103296000,16,2,1,158.8,62.9,0.1488082671
103296000,16,1,4,171.4,49.6,0.4270062742
103296000,16,2,4,169.9,55.6,0.7847679856
103296000,16,2,4,176.8,81.3,0.2223193112
103296000,16,1,1,176.2,111.8,0.2425030411
103296000,16,1,1,172.4,72.0,0.2381251556
103296000,16,2,3,165.4,59.3,0.1523993255
103296000,16,1,4,176.1,108.4,0.0833697417
103296000,16,1,4,170.4,54.3,0.2229005525
103296000,16,1,3,163.3,58.2,0.3826536082
103296000,16,1,3,177.1,107.9,0.1495644115
103296000,16,1,1,177.6,71.5,0.4514125874
103296000,16,1,2,186.4,110.9,0.1545988386
103296000,16,2,4,164.3,72.5,0.3940783076
103296000,16,1,1,175.7,69.7,0.2593193687
103296000,16,1,1,176.1,54.2,0.3334789668
103296000,16,2,4,168.4,133.1,0.1357968445
103296000,16,1,3,187.8,124.8,0.2828805192
103296000,16,2,5,163.6,72.4,0.2755049724
103296000,16,2,1,177.9,88.6,0.1165724605
103296000,16,2,3,163.2,42.1,0.4293244656
103296000,16,2,4,167.9,60.2,0.4021096346
103296000,16,2,4,166.5,84.9,0.1216527680
103296000,16,1,4,181.4,66.5,0.2717978947
103296000,16,2,3,162.1,58.9,0.2397958846
103296000,16,1,1,157.3,43.2,0.8368782407
103296000,16,1,3,183.9,82.3,1.2118201701
103296000,16,1,1,171.8,62.6,0.3506019169
103296000,16,1,4,168.4,57.5,0.6511332174
103296000,16,2,2,158.4,58.7,0.9106560681
103296000,16,1,4,184.3,89.6,0.6051750000
103296000,16,2,4,168.6,77.9,0.4143260591
103296000,16,1,4,173.5,66.7,0.2709829085
103296000,16,1,1,171.7,94.3,0.2245971495
103296000,16,2,3,154.3,48.5,0.4591843299
103296000,16,2,5,159.0,84.3,0.1435765125
103296000,16,1,3,181.1,82.7,0.8273896010
103296000,16,1,3,175.6,77.5,0.5509825548
103296000,16,1,4,164.4,72.9,0.1106858711
103296000,16,1,1,162.7,47.6,0.3797176471
103296000,16,2,4,154.8,58.3,0.3100267581
103296000,16,1,3,175.1,64.8,0.9806325432
103296000,16,1,4,178.2,65.5,0.5518949618
103296000,16,1,4,178.5,62.4,0.5657610385
103296000,16,1,3,170.5,73.4,0.2110692098
103296000,16,2,3,172.0,59.1,0.3058301184
103296000,16,2,1,158.5,60.8,0.3483472237
103296000,16,2,4,160.9,52.4,0.3449343511
103296000,16,1,5,168.8,68.6,0.8003130612
103296000,16,1,3,181.1,82.7,0.2497779927
103296000,16,1,1,180.3,64.6,0.2797919505
103296000,16,1,3,179.9,101.1,0.1695846805
103296000,16,1,2,175.4,70.0,0.4610857143
103296000,16,1,1,176.9,59.0,0.7521949153
103296000,16,1,5,183.7,90.0,0.0672775289
103296000,16,1,3,189.2,86.6,0.0931755196
103296000,16,1,4,172.2,60.5,0.5975061157
103296000,16,2,1,160.4,47.9,0.1886697286
103296000,16,2,3,162.8,71.3,0.2716072931
103296000,16,1,1,176.9,86.7,0.2110783391
103296000,16,2,1,158.8,55.6,0.3702451942
103296000,16,1,4,175.5,62.1,0.1999956522
103296000,16,1,3,178.4,69.6,0.0579669540
103296000,16,2,4,175.6,90.0,0.3922609867
103296000,16,1,1,174.3,81.5,0.2217737423
103296000,16,1,1,178.4,99.3,0.1820197382
103296000,16,1,4,171.9,82.0,0.2408891707
103296000,16,1,4,177.2,59.7,0.3547656817
103296000,16,2,5,161.0,46.3,0.5019161987
103296000,16,2,5,145.0,34.0,0.6455200000
103296000,16,2,4,166.5,84.9,0.1064461720
103296000,16,2,1,158.4,59.2,0.3053135135
103296000,16,1,4,173.7,67.0,0.3161121075
103296000,16,2,4,168.4,133.1,0.1357968445
103296000,16,1,3,178.3,71.4,0.2260224090
103296000,16,1,3,180.5,71.2,0.2974650449
103296000,16,1,4,181.1,81.7,0.1975275398
103296000,16,2,5,159.0,84.3,0.1774604982
103296000,16,2,3,164.6,59.8,0.0496553846
103296000,16,2,2,161.6,93.3,0.2214002144
103296000,16,2,4,162.3,49.4,0.4287350445
103296000,16,1,3,167.1,63.6,0.4598822516
103296000,16,1,3,175.1,64.8,0.5448069259
103296000,16,2,1,157.6,50.2,0.4629227092
103296000,16,2,1,168.3,58.1,0.0999944923
103296000,16,2,4,154.1,74.7,0.2419619813
103296000,17,1,1,163.5,64.5,0.5004031008
103296000,17,2,3,158.4,41.4,0.3613507246
103296000,17,2,5,160.6,45.7,0.3531291028
103296000,17,2,3,160.1,51.7,0.2773034816
103296000,17,2,4,169.1,59.3,0.3918839798
103296000,17,2,4,153.9,50.7,0.3565001972
103296000,17,2,1,161.0,88.4,0.3651131222
103296000,17,1,1,170.0,60.4,0.4007781457
103296000,17,2,4,165.6,52.0,0.6206923077
103296000,17,1,3,183.0,63.3,0.6526584518
103296000,17,1,3,180.3,63.3,0.2891072986
103296000,17,2,1,151.0,71.2,0.0163193258
103296000,17,1,3,175.1,84.6,0.2105951773
103296000,17,1,3,177.2,56.9,0.5672407733
103296000,17,1,2,178.0,86.7,0.1745212088
103296000,17,1,3,181.9,60.9,0.3391894910
103296000,17,2,4,157.4,103.5,0.1746334300
103296000,17,1,1,166.4,52.2,0.3462559387
103296000,17,2,1,160.9,55.2,0.3274376812
103296000,17,2,1,159.1,52.0,0.2327596154
103296000,17,1,5,175.3,98.7,0.3662932118
103296000,17,1,2,183.0,74.2,0.4871849057
103296000,17,1,4,169.7,68.2,0.2650228739
103296000,17,2,4,165.6,52.0,0.2234492308
103296000,17,1,4,171.7,71.0,0.2545712676
103296000,17,1,1,179.7,96.8,0.1867206612
103296000,17,2,1,165.0,84.3,0.2512397533
103296000,17,1,4,173.5,70.8,0.3419067797
103296000,17,2,4,163.5,52.0,0.7448307692
103296000,17,1,4,176.0,144.8,0.1377524862
103296000,17,1,1,186.2,77.5,0.3774001445
103296000,17,1,1,172.6,75.1,0.2406732357
103296000,17,1,2,178.0,86.7,0.7620874279
103296000,17,1,4,177.2,73.5,0.3979389279
103296000,17,2,1,155.8,62.6,0.7115156550
103296000,17,2,1,169.5,73.8,0.7243294201
103296000,17,1,4,172.7,61.1,0.4786990376
103296000,17,2,5,161.6,89.1,0.3622446689
103296000,17,1,2,168.1,78.4,0.5088408163
103296000,17,1,3,186.6,75.1,0.2148868176
103296000,17,2,4,168.5,104.8,0.0577765038
103296000,17,2,1,158.4,52.6,0.1411307985
103296000,17,2,4,155.5,61.3,0.5897083197
103296000,17,2,4,172.2,127.0,0.1374270866
103296000,17,1,3,180.4,109.6,0.1669752920
103296000,17,2,4,156.7,47.8,0.2532112971
103296000,17,1,4,173.7,55.0,0.1195309091
103296000,17,1,3,173.9,54.7,0.3304307130
103296000,17,1,2,169.6,74.7,0.2835275930
103296000,17,2,4,153.6,61.1,0.5777985074
103296000,17,1,1,170.0,60.4,0.9618675497
103296000,17,1,1,171.2,77.0,0.2347345455
103296000,17,1,4,176.0,144.8,0.1248243094
103296000,17,1,4,168.8,60.6,1.5812044356
103296000,17,1,2,172.5,61.4,0.2436469055
103296000,17,1,2,181.5,67.0,0.1204328358
103296000,17,1,3,175.1,84.6,0.2746893617
103296000,17,2,4,164.4,90.8,0.1990590308
103296000,17,1,4,182.2,79.6,0.1520540201
103296000,17,1,2,172.5,61.4,0.2943739414
103296000,17,2,4,157.1,62.7,0.2882704944
103296000,17,2,1,147.7,65.1,0.2776430108
103296000,17,2,4,159.2,67.1,0.7966544143
103296000,17,1,4,183.2,67.8,0.4760471976
103296000,17,2,3,160.0,74.1,0.1568064777
103296000,17,1,4,165.3,60.8,0.1990707237
103296000,17,2,4,171.3,70.6,0.4571671388
103296000,17,2,4,163.6,51.4,0.3516451362
103296000,17,2,1,151.0,47.5,0.3805170526
103296000,17,2,4,161.5,48.9,0.6600408998
103296000,17,1,1,179.0,90.9,0.1988400440
103296000,17,1,3,168.9,63.6,0.5074842767
103296000,17,1,4,173.5,70.2,0.9412105413
103296000,17,2,2,169.2,61.4,0.2943739414
103296000,17,2,4,171.8,109.8,0.4232918033
103296000,17,2,5,161.6,89.1,0.2028570146
103296000,17,1,1,164.1,67.4,0.3142360712
103296000,17,2,1,160.4,88.3,0.1941677373
103296000,17,2,5,159.9,46.0,0.4604241565
103296000,17,1,3,177.4,71.0,0.3091222535
103296000,17,2,4,158.8,123.1,0.2375996036
103296000,17,1,4,160.9,110.1,0.1923661326
103296000,17,1,3,169.0,65.9,0.4897723824
103296000,17,1,1,172.8,87.8,0.3331265513
103296000,17,1,1,171.2,77.0,0.1571883117
103296000,17,1,3,183.0,63.3,0.7648341232
103296000,17,2,4,159.8,45.7,0.3955045952
103296000,17,2,1,160.9,55.2,0.3274376812
103296000,17,1,2,177.3,77.8,0.2323208226
103296000,17,2,3,169.0,54.8,0.3769459854
103296000,17,1,4,178.2,56.6,0.9444436608
103296000,17,2,4,154.6,44.7,0.2707718121
103296000,17,2,1,169.6,57.9,0.2090414508
103296000,17,1,1,167.9,69.0,0.2477234783
103296000,17,1,3,177.0,59.0,0.1367627119
103296000,17,2,1,165.8,60.8,0.2654276316
103296000,17,2,1,152.5,46.0,0.3929252174
103296000,17,1,1,172.7,72.7,0.1598261348
103296000,17,2,4,171.8,109.8,0.1646134791
103296000,17,2,2,152.5,43.5,0.4155071264
103296000,17,1,4,170.2,63.4,0.5701753943
103296000,17,1,1,173.1,59.3,0.2041062395
103296000,17,2,5,165.5,48.1,0.2516320166
103296000,17,1,2,175.9,60.4,0.8850250199
103296000,17,2,1,164.8,51.2,1.3394540000
103296000,17,2,4,160.4,53.0,0.3410294340
103296000,17,1,3,192.8,67.3,0.1348590074
103296000,17,2,3,169.5,62.0,0.1809667742
103296000,17,2,3,161.2,67.1,0.3463296572
103296000,17,1,4,173.5,70.2,0.2486216524
103296000,18,1,1,183.4,77.9,0.3754622747
103296000,18,2,3,165.6,58.6,0.2410235085
103296000,18,1,4,185.2,68.1,0.3222860499
103296000,18,2,4,171.8,79.6,0.3041080402
103296000,18,1,1,174.1,93.8,0.0860234542
103296000,18,2,3,167.5,60.5,0.1333719008
103296000,18,1,1,158.7,63.0,0.2241901206
103296000,18,2,4,162.7,75.1,0.3894608682
103296000,18,2,3,167.7,55.9,0.1443470483
103296000,18,2,4,168.9,130.6,0.1081468423
103296000,18,1,4,162.1,69.1,0.1751591896
103296000,18,2,4,162.4,54.9,0.1269875410
103296000,18,2,4,174.8,76.1,0.3180946124
103296000,18,2,4,173.3,90.8,0.0995295154
103296000,18,1,4,178.2,82.0,0.2125492683
103296000,18,2,4,167.0,73.8,0.2186720867
103296000,18,2,2,165.2,53.8,0.1679791822
103296000,18,1,3,163.0,70.5,0.5264879433
103296000,18,1,4,172.9,73.6,0.0684987935
103296000,18,1,1,171.9,85.4,0.3065557377
103296000,18,2,1,152.9,60.9,0.2967908046
103296000,18,2,4,158.2,77.0,0.1571883117
103296000,18,2,1,154.1,43.7,0.1595335469
103296000,18,2,1,161.1,48.0,0.2521562500
103296000,18,2,4,161.4,77.6,0.1497340206
103296000,18,1,2,181.2,75.2,0.4292021277
103296000,18,1,4,172.9,71.7,0.4501534170
103296000,18,1,1,175.7,63.0,0.4642620825
103296000,18,2,5,168.9,55.4,0.4194714801
103296000,18,1,1,179.1,69.1,0.2335455861
103296000,18,2,3,169.8,67.0,0.2697695522
103296000,18,1,3,180.3,64.2,0.5831800623
103296000,18,1,4,172.0,74.7,0.4839239625
103296000,18,2,1,161.1,48.0,0.3362083333
103296000,18,1,1,164.9,63.5,0.2846387402
103296000,18,2,3,167.7,55.9,0.2078597496
103296000,18,2,3,152.9,54.4,0.5933088235
103296000,18,2,1,159.6,80.6,0.4004466501
103296000,18,2,4,164.1,134.8,0.2011264095
103296000,18,2,4,161.7,83.3,0.2169815126
103296000,18,1,4,181.0,121.2,0.1491300330
103296000,18,1,4,168.7,79.7,1.2022708758
103296000,18,2,1,163.1,84.8,0.2131433962
103296000,18,2,3,169.8,67.0,0.2108056358
103296000,18,1,1,173.9,61.1,0.4786990376
103296000,18,1,4,175.1,75.5,0.1196990728
103296000,18,2,1,151.1,59.8,0.0971518395
103296000,18,2,4,167.3,62.0,0.1874090323
103296000,18,1,4,165.5,89.1,0.3912242424
103296000,18,2,4,149.2,44.1,0.8489832200
103296000,18,2,3,164.1,58.9,0.2739898132
103296000,18,1,1,176.0,92.5,0.3162001211
